

VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
8006	???	KING	STONE	SPECIAL	30		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	36	0	0	0	84474	5	1	24912	37452	70	35	401	411	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8007	???	KING	STONE	SPECIAL	35		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	42	0	0	0	103895	5	1	28887	43430	89	41	501	507	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8008	???	KING	STONE	SPECIAL	40		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	48	0	0	0	126000	5	1	32862	49406	98	46	601	614	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8009	???	KING	STONE	SPECIAL	45		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	54	0	0	0	149842	5	1	36837	55382	111	52	1301	1310	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8010	???	KING	STONE	SPECIAL	50		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	60	0	0	0	176684	5	1	35490	53354	128	57	901	913	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8011	???	KING	STONE	SPECIAL	55		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	66	0	0	0	206211	5	1	38946	58550	140	63	714	726	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8012	???	KING	STONE	SPECIAL	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	72	0	0	0	238579	5	1	42404	63747	156	68	2101	2109	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8013	???	KING	STONE	SPECIAL	65		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	78	0	0	0	273947	5	1	45860	68945	169	73	1101	1113	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8014	???	KING	STONE	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	91	0	0	0	312158	5	1	49317	74141	181	79	2201	2207	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8015	???	KING	STONE	SPECIAL	50		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	60	0	0	0	176684	5	1	35490	53354	128	57	901	913	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8016	???	KING	STONE	SPECIAL	55		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	66	0	0	0	206211	5	1	38946	58550	140	63	714	726	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8017	???	KING	STONE	SPECIAL	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	72	0	0	0	238579	5	1	42404	63747	156	68	2101	2109	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8018	???	KING	STONE	SPECIAL	65		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	78	0	0	0	273947	5	1	45860	68945	169	73	1101	1113	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8019	???	KING	STONE	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	91	0	0	0	312158	5	1	49317	74141	181	79	2201	2207	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8020	???	KING	STONE	SPECIAL	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	50	0	0	0	3121579	5	1	64002	93231	181	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8021	???	KING	STONE	SPECIAL	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	50	0	0	0	3121579	5	1	64002	93231	181	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8022	???	KING	STONE	SPECIAL	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	50	0	0	0	3121579	5	1	64002	93231	181	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8023	???	KING	STONE	SPECIAL	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	50	0	0	0	3121579	5	1	64002	93231	181	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8024	???	KING	STONE	SPECIAL	75		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	66	0	0	0	493684	5	1	56229	84534	198	63	2301	2309	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8025	???	KING	STONE	SPECIAL	80		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	72	0	0	0	614737	5	1	59685	89732	210	68	2308	2313	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8026	???	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	78	0	0	0	765263	5	1	63141	94929	228	73	2320	2326	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8027	???	KING	STONE	SPECIAL	90		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	91	0	0	0	952632	5	1	68903	100701	236	79	2327	2333	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8031	????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	70	0	0	0	263158	5	2	57612	115484	231	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8032	????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	70	0	0	0	263158	5	2	57612	115484	231	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8033	????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	70	0	0	0	263158	5	2	57612	115484	231	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8034	????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	70	0	0	0	263158	5	2	57612	115484	231	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8035	???	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	70	0	0	0	263158	5	2	57612	115484	231	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8036	?????	KING	STONE	MELEE	80		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	70	0	0	0	263158	5	2	57612	115484	231	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8037	?????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	70	0	0	0	263158	5	2	57612	115484	231	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8038	??????	KING	STONE	MELEE	85		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	70	0	0	0	263158	5	2	57612	115484	231	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8039	??????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	70	0	0	0	263158	5	2	57612	115484	231	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8040	??????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	70	0	0	0	263158	5	2	57612	115484	231	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8041	?????	KING	STONE	MELEE	10		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	24474	5	1	18020	40640	140	57	9611	9615	0	2000	150	50160	0	0	0	0	0	0	0	32	32	8	11	11	17	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8042	?????	KING	STONE	MELEE	20		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	49895	5	1	33921	76497	374	111	9621	9625	0	2000	150	50162	0	0	0	0	0	0	0	20	25	14	4	4	29	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8043	?????	KING	STONE	MELEE	30		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	84474	5	1	49821	112355	700	181	9631	9635	0	2000	150	50164	0	0	0	0	0	0	0	11	31	19	10	10	38	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8044	?????	KING	STONE	MELEE	40		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	126000	5	1	65723	148212	980	221	9641	9645	0	2000	150	50166	0	0	0	0	0	0	0	15	26	16	4	4	33	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8045	?????	KING	STONE	MELEE	50		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	176684	5	1	70977	160061	1259	282	9651	9655	0	2000	150	50168	0	0	0	0	0	0	0	14	25	18	6	6	36	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8046	?????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	238579	5	1	84804	191241	1541	363	9661	9665	0	2000	150	50170	0	0	0	0	0	0	0	8	24	16	5	5	33	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8047	?????	KING	STONE	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	312158	5	1	98630	222420	1819	444	9671	9675	0	2000	150	50172	0	0	0	0	0	0	0	8	22	16	5	5	33	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8048	?????	KING	STONE	MELEE	80		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	614737	5	1	119370	269195	2100	502	9681	9685	0	2000	150	50174	0	0	0	0	0	0	0	27	27	20	4	4	40	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8049	?????	KING	STONE	MELEE	90		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	952632	5	1	137805	310767	2380	700	9691	9695	0	2000	150	50176	0	0	0	0	0	0	0	13	14	15	3	3	30	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8050	?????	KING	STONE	MELEE	95		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	152632	5	1	162695	366893	3219	730	9693	9697	0	2000	150	50178	0	0	0	0	0	0	0	13	13	14	3	3	29	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8051	»•∏∂ºÆ	KING	STONE	MELEE	95		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	95	0	0	0	952632	5	1	119370	269195	236	95	3001	3007	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8052	±Õ∏∂ºÆ	KING	STONE	MELEE	95		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	95	0	0	0	952632	5	1	119370	269195	236	95	3051	3057	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8053	∆¯∏∂ºÆ	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	100	0	0	0	1263158	5	1	137805	310767	236	100	3041	3047	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8054	øÎ∏∂ºÆ	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	100	0	0	0	1263158	5	1	137805	310767	236	100	3011	3017	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8055	¡ˆ∏∂ºÆ	KING	STONE	MELEE	105		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	105	0	0	0	1578947	5	1	162695	366893	236	105	3081	3087	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8056	∏¡∏∂ºÆ	KING	STONE	MELEE	105		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	105	0	0	0	1578947	5	1	162695	366893	236	105	3031	3037	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8057	»≠∏∂ºÆ	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	100	0	0	0	1263158	5	1	137805	310767	236	100	6005	6010	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8058	∫˘∏∂ºÆ	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	100	0	0	0	1200000	5	1	0	0	51	100	6055	6060	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8059	∏Ò∏∂ºÆ	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	100	0	0	0	705000	5	1	0	0	51	100	6401	6406	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8060	»£π⁄ºÆ	KING	STONE	MELEE	10		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	100	0	0	0	705000	5	1	0	0	51	100	8616	8616	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8061	∏Ò∏∂ºÆ	KING	STONE	MELEE	120		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	100	0	0	0	1600000	5	1	0	0	51	100	6407	6410	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	153189242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8101	???	KING	STONE	SPECIAL	5		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	203	5	1	0	0	198	8	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8102	???	KING	STONE	SPECIAL	10		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	325	5	1	0	0	380	14	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8103	???	KING	STONE	SPECIAL	15		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	478	5	1	0	0	569	19	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8104	???	KING	STONE	SPECIAL	20		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	665	5	1	0	0	754	25	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8105	???	KING	STONE	SPECIAL	25		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	889	5	1	0	0	944	30	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8106	???	KING	STONE	SPECIAL	30		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	1125	5	1	0	0	1129	35	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8107	???	KING	STONE	SPECIAL	35		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	1384	5	1	0	0	1315	41	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8108	???	KING	STONE	SPECIAL	40		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	1675	5	1	0	0	1503	46	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8109	???	KING	STONE	SPECIAL	45		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	1998	5	1	0	0	1686	52	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8110	???	KING	STONE	SPECIAL	50		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	2356	5	1	0	0	1874	57	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8111	???	KING	STONE	SPECIAL	55		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	2749	5	1	0	0	2060	63	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8112	???	KING	STONE	SPECIAL	105		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	90	0	0	0	1157895	5	3	0	0	2250	105	2327	2333	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8113	???	KING	STONE	SPECIAL	65		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	3652	5	1	0	0	2435	73	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8114	???	KING	STONE	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	0	0	0	0	4162	5	1	0	0	2620	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8115	ø‰∏∂ºÆ	KING	STONE	SPECIAL	5		NOMOVE	0		STUN,SLOW,CURSE,TERROR,POISON	0		0	0	0	6	0	0	0	845	5	1	0	0	1	8	5201	5202	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8120	±’ø≠ ºˆ∑ÊºÆ	KING	STONE	MELEE	111	100	NOMOVE	0		STUN,SLOW,TERROR,POISON	0		0	0	0	70	0	0	0	500000	5	2	0	0	100	90	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8121	±’ø≠ ºˆ∑ÊºÆ	KING	STONE	MELEE	111	100	NOMOVE	0		STUN,SLOW,TERROR,POISON	0		0	0	0	70	0	0	0	500000	5	2	0	0	100	90	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8122	±’ø≠ ºˆ∑ÊºÆ	KING	STONE	MELEE	111	100	NOMOVE	0		STUN,SLOW,TERROR,POISON	0		0	0	0	70	0	0	0	500000	5	2	0	0	100	90	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8123	±’ø≠ ºˆ∑ÊºÆ	KING	STONE	MELEE	111	100	NOMOVE	0		STUN,SLOW,TERROR,POISON	0		0	0	0	70	0	0	0	500000	5	2	0	0	100	90	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8124	±’ø≠ »≠∏∂ºÆ	KING	STONE	MELEE	115	100	NOMOVE	0		STUN,SLOW,TERROR,POISON	0		0	0	0	100	0	0	0	1200000	5	1	0	0	100	100	6025	6030	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
